Identifiant,Âge,Sexe,Niveau d'éducation,État matrimonial,Urbain/Rural,Catégorie socioprofessionnelle,Années d'expérience,Possession de biens,Région,Type de contrat,Langue maternelle,Revenu annuel (DH),Âge doublé,Revenu approximatif,Code aléatoire
1772,20,Femme,supérieur,divorcé,Urbain,Groupe 4,34,Terrain,Marrakech-Safi,sans contrat,amazigh,25539.0,40,41000.0,Z789
20735,24,Homme,fondamental,célibataire,Urbain,Groupe 5,8,Logement,Béni Mellal-Khénifra,CDI,amazigh,12029.0,48,20000.0,X123
7316,56,Femme,secondaire,marié,Urbain,Groupe 1,20,Voiture,L’Oriental,CDD,amazigh,61795.0,112,96000.0,Z789
21204,20,Homme,fondamental,marié,Rural,Groupe 4,44,Aucun,L’Oriental,CDI,arab,15852.0,40,26000.0,Y456
17209,63,Homme,fondamental,célibataire,Urbain,Groupe 5,29,Logement,Drâa-Tafilalet,CDD,amazigh,18273.0,126,30000.0,X123
2384,38,Femme,secondaire,célibataire,Urbain,Groupe 5,16,Voiture,Casablanca-Settat,CDD,arab,17661.0,76,29000.0,X123
10792,33,Femme,sans niveau,célibataire,Urbain,Groupe 4,10,Terrain,Rabat-Salé-Kénitra,CDI,amazigh,14030.0,66,23000.0,Y456
24808,40,Femme,supérieur,marié,Urbain,Groupe 5,35,Terrain,Guelmim-Oued Noun,sans contrat,arab,23794.0,80,39000.0,X123
25073,55,Femme,sans niveau,marié,Urbain,Groupe 5,36,Terrain,Marrakech-Safi,CDD,arab,19950.0,110,32000.0,X123
2267,19,Femme,sans niveau,marié,Urbain,Groupe 2,42,Aucun,Casablanca-Settat,CDI,arab,42331.0,38,64000.0,W000
24240,65,Femme,fondamental,marié,Rural,Groupe 3,3,Terrain,Béni Mellal-Khénifra,CDI,arab,7704.0,130,13000.0,X123
34599,65,Femme,sans niveau,célibataire,Urbain,Groupe 5,1,Logement,Rabat-Salé-Kénitra,CDI,arab,11751.0,130,19000.0,X123
3777,53,Femme,sans niveau,célibataire,Rural,Groupe 3,29,Terrain,Rabat-Salé-Kénitra,sans contrat,arab,17299.0,106,28000.0,Y456
28102,60,Homme,secondaire,marié,Urbain,Groupe 4,44,Voiture,Guelmim-Oued Noun,sans contrat,arab,35638.0,120,53000.0,Z789
1351,57,Homme,secondaire,veuf,Rural,Groupe 2,43,Logement,Casablanca-Settat,CDD,arab,40742.0,114,63000.0,X123
18560,69,Femme,fondamental,veuf,Urbain,Groupe 4,46,Logement,Tanger-Tétouan-Al Hoceïma,CDI,arab,24304.0,138,39000.0,W000
5876,35,Femme,sans niveau,marié,Urbain,Groupe 6,38,Terrain,Marrakech-Safi,CDI,arab,13410.0,70,22000.0,Y456
35377,67,Femme,fondamental,marié,Urbain,Groupe 2,4,Aucun,Drâa-Tafilalet,CDD,arab,22034.0,134,36000.0,X123
2875,18,Homme,sans niveau,marié,Rural,Groupe 4,25,Logement,Guelmim-Oued Noun,CDI,arab,12904.0,36,21000.0,W000
31631,61,Femme,sans niveau,célibataire,Rural,Groupe 3,24,Aucun,L’Oriental,CDD,arab,14514.0,122,24000.0,Z789
5596,65,Femme,sans niveau,marié,Rural,Groupe 4,38,Terrain,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,15812.0,130,26000.0,X123
3475,51,Femme,supérieur,célibataire,Urbain,Groupe 1,30,Voiture,Guelmim-Oued Noun,sans contrat,arab,78123.0,102,122000.0,W000
2313,49,Femme,sans niveau,marié,Urbain,Groupe 2,43,Voiture,Laâyoune-Sakia El Hamra,CDI,arab,52392.0,98,80000.0,W000
31051,33,Femme,secondaire,célibataire,Rural,Groupe 6,28,Terrain,Dakhla-Oued Ed-Dahab,CDI,arab,8615.0,66,14000.0,W000
19721,35,Femme,sans niveau,marié,Rural,Groupe 2,20,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,19133.0,70,31000.0,W000
15963,30,Homme,sans niveau,célibataire,Urbain,Groupe 5,35,Terrain,Casablanca-Settat,CDD,arab,18665.0,60,30000.0,Y456
28614,59,Femme,secondaire,marié,Rural,Groupe 4,20,Voiture,Béni Mellal-Khénifra,sans contrat,arab,14347.0,118,23000.0,W000
39113,57,Femme,supérieur,célibataire,Urbain,Groupe 3,40,Terrain,Souss-Massa,CDI,arab,41574.0,114,63000.0,Y456
22550,20,Femme,secondaire,célibataire,Rural,Groupe 5,33,Logement,Dakhla-Oued Ed-Dahab,CDD,arab,13675.0,40,22000.0,X123
39337,64,Femme,sans niveau,célibataire,Urbain,Groupe 5,13,Terrain,Guelmim-Oued Noun,sans contrat,amazigh,13932.0,128,23000.0,Y456
650,64,Femme,supérieur,marié,Urbain,Groupe 5,11,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,18975.0,128,31000.0,W000
5171,62,Homme,secondaire,marié,Urbain,Groupe 1,45,Voiture,Béni Mellal-Khénifra,CDD,arab,80260.0,124,125000.0,W000
27382,44,Homme,secondaire,marié,Rural,Groupe 3,26,Terrain,L’Oriental,CDI,arab,18208.0,88,30000.0,Y456
12800,40,Homme,fondamental,veuf,Rural,Groupe 6,14,Logement,L’Oriental,CDI,arab,6107.0,80,10000.0,W000
9332,50,Homme,fondamental,célibataire,Urbain,Groupe 2,9,Logement,Béni Mellal-Khénifra,sans contrat,amazigh,32902.0,100,49000.0,Z789
15768,61,Homme,fondamental,célibataire,Rural,Groupe 6,26,Logement,L’Oriental,sans contrat,amazigh,8282.0,122,13000.0,Y456
3590,34,Homme,secondaire,veuf,Rural,Groupe 6,12,Logement,Rabat-Salé-Kénitra,CDD,arab,6784.0,68,11000.0,Z789
38770,61,Femme,fondamental,marié,Urbain,Groupe 5,22,Terrain,Souss-Massa,CDI,arab,14869.0,122,24000.0,Y456
38923,42,Homme,sans niveau,marié,Urbain,Groupe 5,13,Terrain,L’Oriental,CDI,arab,14762.0,84,24000.0,Z789
4999,53,Homme,sans niveau,marié,Urbain,Groupe 5,7,Voiture,Guelmim-Oued Noun,CDD,arab,15761.0,106,26000.0,X123
11467,32,Femme,fondamental,marié,Rural,Groupe 6,20,Aucun,Dakhla-Oued Ed-Dahab,CDI,arab,5976.0,64,10000.0,W000
25088,34,Femme,fondamental,marié,Urbain,Groupe 2,42,Voiture,Rabat-Salé-Kénitra,CDD,arab,46626.0,68,71000.0,Z789
10112,65,Homme,fondamental,célibataire,Rural,Groupe 2,47,Aucun,Drâa-Tafilalet,CDD,arab,34285.0,130,52000.0,W000
21766,32,Homme,fondamental,marié,Urbain,Groupe 1,5,Aucun,L’Oriental,CDI,arab,32835.0,64,48000.0,Y456
29697,56,Femme,secondaire,marié,Rural,Groupe 2,14,Voiture,Marrakech-Safi,CDD,arab,23388.0,112,38000.0,Z789
28337,41,Femme,sans niveau,marié,Urbain,Groupe 1,10,Terrain,Casablanca-Settat,CDD,arab,39936.0,82,60000.0,W000
12069,31,Femme,fondamental,célibataire,Urbain,Groupe 4,19,Terrain,Drâa-Tafilalet,CDI,arab,15045.0,62,24000.0,X123
187,37,Homme,sans niveau,marié,Urbain,Groupe 2,31,Terrain,Marrakech-Safi,sans contrat,amazigh,42401.0,74,64000.0,X123
31201,25,Femme,supérieur,marié,Urbain,Groupe 2,16,Voiture,Drâa-Tafilalet,sans contrat,arab,45890.0,50,70000.0,W000
24526,51,Femme,fondamental,divorcé,Urbain,Groupe 5,42,Logement,Marrakech-Safi,sans contrat,amazigh,20778.0,102,34000.0,Z789
8727,22,Homme,supérieur,marié,Rural,Groupe 4,25,Terrain,Souss-Massa,CDI,arab,15244.0,44,25000.0,Z789
28708,69,Femme,secondaire,marié,Rural,Groupe 6,31,Terrain,Drâa-Tafilalet,CDI,arab,9500.0,138,15000.0,X123
7902,41,Homme,fondamental,célibataire,Urbain,Groupe 6,31,Logement,Casablanca-Settat,CDD,arab,13149.0,82,21000.0,X123
32623,31,Femme,fondamental,marié,Urbain,Groupe 6,6,Logement,Béni Mellal-Khénifra,sans contrat,arab,7650.0,62,12000.0,Z789
31632,40,Femme,fondamental,marié,Urbain,Groupe 1,43,Aucun,Fès-Meknès,CDI,amazigh,55393.0,80,85000.0,W000
765,33,Femme,sans niveau,marié,Rural,Groupe 5,1,Terrain,Laâyoune-Sakia El Hamra,CDI,arab,4998.0,66,8000.0,W000
20580,36,Femme,sans niveau,marié,Urbain,Groupe 4,35,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,amazigh,19784.0,72,32000.0,W000
3848,49,Femme,sans niveau,veuf,Rural,Groupe 4,34,Terrain,Guelmim-Oued Noun,CDI,arab,14955.0,98,24000.0,Z789
36895,43,Femme,sans niveau,marié,Urbain,Groupe 1,28,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,arab,56708.0,86,87000.0,Y456
34288,44,Homme,fondamental,marié,Urbain,Groupe 2,22,Aucun,Fès-Meknès,CDD,arab,35200.0,88,52000.0,W000
34480,31,Homme,sans niveau,célibataire,Rural,Groupe 6,21,Voiture,Fès-Meknès,sans contrat,amazigh,7757.0,62,13000.0,Y456
13913,40,Femme,fondamental,célibataire,Urbain,Groupe 6,23,Aucun,Dakhla-Oued Ed-Dahab,CDD,amazigh,10020.0,80,16000.0,W000
17548,32,Femme,secondaire,marié,Urbain,Groupe 5,35,Terrain,Fès-Meknès,sans contrat,arab,19838.0,64,32000.0,X123
27509,51,Femme,sans niveau,marié,Urbain,Groupe 4,40,Terrain,Souss-Massa,CDI,arab,23462.0,102,38000.0,W000
12972,30,Femme,fondamental,célibataire,Rural,Groupe 5,47,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,14824.0,60,24000.0,Y456
18866,64,Femme,secondaire,marié,Urbain,Groupe 4,14,Voiture,Dakhla-Oued Ed-Dahab,CDD,arab,20474.0,128,33000.0,W000
34656,65,Femme,fondamental,célibataire,Urbain,Groupe 5,22,Logement,Casablanca-Settat,CDD,arab,15577.0,130,25000.0,Z789
13957,64,Homme,sans niveau,célibataire,Rural,Groupe 5,28,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,11521.0,128,19000.0,X123
648,69,Homme,supérieur,célibataire,Urbain,Groupe 5,40,Logement,Guelmim-Oued Noun,CDI,amazigh,31480.0,138,46000.0,Z789
5550,38,Femme,fondamental,marié,Rural,Groupe 2,1,Voiture,Rabat-Salé-Kénitra,CDD,arab,11021.0,76,18000.0,W000
734,55,Homme,supérieur,célibataire,Urbain,Groupe 6,19,Aucun,Marrakech-Safi,CDI,arab,16174.0,110,26000.0,Y456
14472,51,Femme,supérieur,divorcé,Urbain,Groupe 3,35,Voiture,Fès-Meknès,sans contrat,arab,42332.0,102,64000.0,Y456
10278,48,Homme,sans niveau,célibataire,Urbain,Groupe 6,19,Terrain,Souss-Massa,CDI,arab,11898.0,96,19000.0,Z789
33034,62,Femme,secondaire,marié,Rural,Groupe 5,12,Aucun,Casablanca-Settat,sans contrat,arab,8572.0,124,14000.0,Z789
12379,25,Homme,sans niveau,veuf,Rural,Groupe 5,34,Aucun,Casablanca-Settat,CDD,arab,12203.0,50,20000.0,Z789
8297,45,Homme,sans niveau,célibataire,Urbain,Groupe 5,1,Aucun,Casablanca-Settat,CDD,amazigh,11729.0,90,19000.0,W000
7420,66,Femme,fondamental,veuf,Rural,Groupe 5,29,Terrain,Souss-Massa,CDD,arab,11275.0,132,18000.0,Z789
17345,67,Femme,sans niveau,célibataire,Rural,Groupe 4,17,Logement,Rabat-Salé-Kénitra,CDD,arab,10876.0,134,18000.0,Y456
21974,58,Femme,fondamental,veuf,Urbain,Groupe 1,45,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,65934.0,116,102000.0,Z789
27054,19,Femme,fondamental,veuf,Urbain,Groupe 2,47,Terrain,Guelmim-Oued Noun,CDD,arab,44628.0,38,68000.0,X123
4083,64,Femme,sans niveau,divorcé,Rural,Groupe 6,21,Aucun,Guelmim-Oued Noun,CDD,arab,6795.0,128,11000.0,Z789
38172,42,Femme,fondamental,célibataire,Rural,Groupe 6,41,Logement,Guelmim-Oued Noun,CDD,arab,10390.0,84,17000.0,Y456
166,40,Femme,fondamental,célibataire,Rural,Groupe 3,9,Aucun,Drâa-Tafilalet,CDI,amazigh,8947.0,80,15000.0,Y456
12080,55,Homme,supérieur,célibataire,Rural,Groupe 5,26,Voiture,Guelmim-Oued Noun,CDI,arab,16610.0,110,27000.0,Y456
2706,41,Homme,supérieur,marié,Urbain,Groupe 5,17,Logement,Drâa-Tafilalet,sans contrat,arab,22465.0,82,36000.0,Z789
31940,51,Homme,secondaire,divorcé,Urbain,Groupe 6,27,Aucun,Laâyoune-Sakia El Hamra,CDI,arab,14464.0,102,23000.0,W000
19918,53,Femme,fondamental,célibataire,Rural,Groupe 6,25,Aucun,Fès-Meknès,CDD,arab,7244.0,106,12000.0,Y456
32796,39,Homme,sans niveau,marié,Urbain,Groupe 5,47,Voiture,Rabat-Salé-Kénitra,sans contrat,amazigh,24299.0,78,39000.0,Z789
35300,40,Femme,sans niveau,célibataire,Urbain,Groupe 5,27,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,amazigh,15897.0,80,26000.0,Z789
27483,20,Femme,fondamental,marié,Urbain,Groupe 2,34,Terrain,L’Oriental,CDD,amazigh,38326.0,40,57000.0,W000
16983,43,Femme,supérieur,marié,Urbain,Groupe 5,11,Logement,Marrakech-Safi,CDI,arab,19623.0,86,32000.0,Z789
30961,29,Femme,supérieur,célibataire,Urbain,Groupe 2,5,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,35216.0,58,52000.0,Y456
6273,23,Femme,sans niveau,veuf,Urbain,Groupe 4,9,Aucun,Guelmim-Oued Noun,CDD,arab,12850.0,46,21000.0,Z789
20444,57,Femme,sans niveau,marié,Rural,Groupe 2,0,Logement,Drâa-Tafilalet,sans contrat,arab,12804.0,114,21000.0,W000
33120,34,Homme,secondaire,marié,Rural,Groupe 1,15,Voiture,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,32493.0,68,50000.0,X123
11900,43,Homme,sans niveau,célibataire,Rural,Groupe 5,42,Logement,Fès-Meknès,CDD,arab,15902.0,86,26000.0,Z789
33213,30,Homme,secondaire,célibataire,Rural,Groupe 5,34,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,13179.0,60,21000.0,W000
35444,43,Homme,sans niveau,marié,Rural,Groupe 6,4,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,5149.0,86,8000.0,Z789
22628,44,Homme,secondaire,marié,Rural,Groupe 5,23,Logement,Rabat-Salé-Kénitra,sans contrat,amazigh,12641.0,88,21000.0,X123
28189,27,Homme,sans niveau,marié,Urbain,Groupe 4,31,Terrain,Souss-Massa,CDD,arab,20297.0,54,33000.0,W000
25178,26,Femme,sans niveau,marié,Urbain,Groupe 5,12,Logement,L’Oriental,CDI,arab,13079.0,52,21000.0,W000
29210,52,Homme,supérieur,marié,Rural,Groupe 6,16,Voiture,L’Oriental,CDD,arab,9944.0,104,16000.0,W000
7795,43,Homme,sans niveau,célibataire,Rural,Groupe 3,39,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,20714.0,86,34000.0,W000
5458,39,Homme,supérieur,marié,Urbain,Groupe 1,45,Logement,Marrakech-Safi,sans contrat,arab,85344.0,78,134000.0,Z789
3595,42,Femme,sans niveau,célibataire,Urbain,Groupe 3,4,Voiture,L’Oriental,CDD,amazigh,18230.0,84,30000.0,X123
11071,21,Femme,secondaire,célibataire,Urbain,Groupe 5,2,Terrain,Fès-Meknès,sans contrat,arab,12176.0,42,20000.0,X123
9686,52,Femme,secondaire,veuf,Urbain,Groupe 4,41,Terrain,L’Oriental,CDI,arab,29456.0,104,43000.0,W000
32841,67,Femme,sans niveau,marié,Urbain,Groupe 5,13,Logement,Marrakech-Safi,sans contrat,arab,14595.0,134,24000.0,Y456
6443,47,Femme,secondaire,veuf,Urbain,Groupe 5,15,Terrain,Guelmim-Oued Noun,CDI,arab,16778.0,94,27000.0,X123
8248,25,Femme,secondaire,marié,Urbain,Groupe 1,8,Aucun,Marrakech-Safi,sans contrat,amazigh,39826.0,50,60000.0,Y456
4446,30,Femme,secondaire,marié,Urbain,Groupe 6,3,Aucun,Laâyoune-Sakia El Hamra,CDI,arab,8437.0,60,14000.0,W000
20500,62,Homme,secondaire,marié,Rural,Groupe 6,18,Terrain,Béni Mellal-Khénifra,CDD,amazigh,7848.0,124,13000.0,Z789
26069,68,Homme,fondamental,célibataire,Urbain,Groupe 6,31,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,12782.0,136,21000.0,Y456
17118,63,Homme,fondamental,marié,Rural,Groupe 5,16,Aucun,Dakhla-Oued Ed-Dahab,CDD,arab,8386.0,126,14000.0,X123
3185,67,Homme,sans niveau,célibataire,Urbain,Groupe 4,28,Voiture,Fès-Meknès,CDI,arab,23062.0,134,37000.0,Y456
35617,34,Femme,sans niveau,marié,Rural,Groupe 4,43,Aucun,Marrakech-Safi,sans contrat,arab,15826.0,68,26000.0,Z789
14674,55,Homme,sans niveau,célibataire,Rural,Groupe 4,1,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,7331.0,110,12000.0,W000
37222,64,Homme,secondaire,célibataire,Urbain,Groupe 4,7,Logement,Guelmim-Oued Noun,CDD,arab,19266.0,128,31000.0,Z789
13015,27,Femme,sans niveau,divorcé,Urbain,Groupe 5,37,Logement,Drâa-Tafilalet,CDD,arab,19005.0,54,31000.0,Z789
8468,21,Femme,supérieur,célibataire,Urbain,Groupe 1,24,Terrain,Laâyoune-Sakia El Hamra,CDD,amazigh,60384.0,42,93000.0,Z789
37072,60,Homme,fondamental,marié,Rural,Groupe 6,9,Aucun,Rabat-Salé-Kénitra,CDI,arab,5304.0,120,9000.0,W000
26804,67,Femme,sans niveau,divorcé,Rural,Groupe 1,8,Terrain,Souss-Massa,CDD,amazigh,20137.0,134,33000.0,Z789
3804,26,Femme,sans niveau,marié,Rural,Groupe 3,24,Logement,Marrakech-Safi,sans contrat,arab,15095.0,52,25000.0,X123
20377,46,Femme,fondamental,marié,Rural,Groupe 2,2,Aucun,Fès-Meknès,sans contrat,arab,10616.0,92,17000.0,Y456
38340,20,Homme,secondaire,marié,Urbain,Groupe 1,10,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,50435.0,40,77000.0,Z789
18445,27,Homme,secondaire,célibataire,Urbain,Groupe 3,12,Voiture,Laâyoune-Sakia El Hamra,sans contrat,amazigh,24425.0,54,40000.0,X123
35453,37,Homme,sans niveau,célibataire,Urbain,Groupe 5,37,Terrain,Rabat-Salé-Kénitra,sans contrat,arab,19745.0,74,32000.0,X123
23049,31,Femme,fondamental,marié,Rural,Groupe 1,8,Terrain,Souss-Massa,CDD,arab,17244.0,62,28000.0,Z789
12601,57,Femme,sans niveau,marié,Rural,Groupe 6,0,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,3880.0,114,6000.0,Y456
39732,65,Homme,fondamental,marié,Rural,Groupe 5,26,Aucun,Fès-Meknès,CDD,arab,10541.0,130,17000.0,Y456
31198,22,Femme,fondamental,marié,Urbain,Groupe 4,42,Aucun,Béni Mellal-Khénifra,sans contrat,arab,19913.0,44,32000.0,Z789
21248,41,Homme,secondaire,marié,Rural,Groupe 6,17,Voiture,Souss-Massa,CDI,arab,8258.0,82,13000.0,W000
35630,45,Femme,sans niveau,marié,Urbain,Groupe 4,46,Terrain,Fès-Meknès,CDD,arab,24455.0,90,40000.0,X123
4208,35,Homme,sans niveau,célibataire,Urbain,Groupe 6,42,Logement,Casablanca-Settat,CDI,arab,15487.0,70,25000.0,X123
25631,25,Homme,secondaire,marié,Rural,Groupe 4,36,Voiture,Rabat-Salé-Kénitra,CDI,arab,17888.0,50,29000.0,Y456
21433,50,Homme,secondaire,célibataire,Urbain,Groupe 6,44,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,17857.0,100,29000.0,W000
7818,58,Femme,supérieur,marié,Urbain,Groupe 5,38,Logement,Rabat-Salé-Kénitra,CDI,arab,30941.0,116,45000.0,Y456
16271,42,Homme,sans niveau,célibataire,Urbain,Groupe 1,20,Aucun,Drâa-Tafilalet,CDI,arab,47480.0,84,72000.0,Z789
11314,20,Femme,sans niveau,marié,Rural,Groupe 2,36,Aucun,Guelmim-Oued Noun,sans contrat,arab,26125.0,40,42000.0,X123
33660,62,Femme,sans niveau,marié,Urbain,Groupe 2,26,Terrain,Souss-Massa,CDD,arab,39157.0,124,59000.0,Z789
13317,67,Homme,fondamental,marié,Rural,Groupe 4,35,Logement,Souss-Massa,CDI,arab,15689.0,134,25000.0,Y456
32123,69,Homme,supérieur,célibataire,Urbain,Groupe 6,6,Voiture,Dakhla-Oued Ed-Dahab,CDI,arab,15249.0,138,25000.0,X123
13149,42,Homme,secondaire,célibataire,Rural,Groupe 4,22,Logement,Drâa-Tafilalet,sans contrat,arab,14054.0,84,23000.0,Z789
28864,38,Homme,sans niveau,marié,Urbain,Groupe 5,49,Aucun,Marrakech-Safi,CDD,arab,21475.0,76,35000.0,W000
37941,23,Homme,supérieur,marié,Rural,Groupe 4,42,Terrain,Drâa-Tafilalet,CDI,arab,19640.0,46,32000.0,W000
17732,67,Femme,sans niveau,marié,Urbain,Groupe 6,19,Voiture,Guelmim-Oued Noun,CDD,amazigh,11961.0,134,19000.0,W000
10839,26,Femme,fondamental,célibataire,Rural,Groupe 4,43,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,16665.0,52,27000.0,Z789
37023,21,Femme,sans niveau,célibataire,Urbain,Groupe 2,38,Logement,Souss-Massa,sans contrat,arab,44233.0,42,67000.0,Y456
15114,18,Homme,sans niveau,veuf,Urbain,Groupe 1,4,Aucun,Rabat-Salé-Kénitra,sans contrat,amazigh,34705.0,36,51000.0,X123
1633,32,Homme,secondaire,marié,Urbain,Groupe 5,41,Terrain,Dakhla-Oued Ed-Dahab,CDI,arab,22387.0,64,36000.0,W000
8509,22,Homme,sans niveau,marié,Urbain,Groupe 6,6,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,8234.0,44,13000.0,W000
21969,45,Femme,supérieur,marié,Urbain,Groupe 6,11,Terrain,Marrakech-Safi,CDI,arab,13554.0,90,22000.0,X123
17083,53,Homme,secondaire,célibataire,Rural,Groupe 6,38,Voiture,Béni Mellal-Khénifra,sans contrat,arab,12455.0,106,20000.0,Z789
29459,24,Homme,fondamental,marié,Rural,Groupe 6,5,Aucun,Drâa-Tafilalet,sans contrat,arab,3905.0,48,6000.0,Y456
16667,45,Femme,fondamental,marié,Urbain,Groupe 6,3,Voiture,Drâa-Tafilalet,sans contrat,amazigh,8269.0,90,13000.0,X123
24764,22,Femme,secondaire,célibataire,Urbain,Groupe 4,14,Voiture,Béni Mellal-Khénifra,CDI,arab,18639.0,44,30000.0,W000
25772,43,Femme,secondaire,marié,Urbain,Groupe 2,10,Terrain,Laâyoune-Sakia El Hamra,CDI,arab,35692.0,86,53000.0,Z789
30850,45,Femme,secondaire,marié,Urbain,Groupe 6,47,Voiture,Tanger-Tétouan-Al Hoceïma,CDI,arab,18637.0,90,30000.0,W000
13313,35,Femme,fondamental,marié,Rural,Groupe 5,21,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,9550.0,70,16000.0,Y456
14514,33,Homme,secondaire,célibataire,Rural,Groupe 6,7,Terrain,Dakhla-Oued Ed-Dahab,sans contrat,arab,5631.0,66,9000.0,W000
35858,50,Femme,fondamental,marié,Urbain,Groupe 3,4,Logement,Rabat-Salé-Kénitra,CDD,arab,16706.0,100,27000.0,Y456
29586,53,Femme,supérieur,marié,Urbain,Groupe 1,22,Logement,Drâa-Tafilalet,CDD,arab,70170.0,106,109000.0,Z789
25930,43,Homme,sans niveau,marié,Rural,Groupe 5,28,Terrain,Guelmim-Oued Noun,CDD,arab,12011.0,86,20000.0,Z789
13590,21,Homme,fondamental,célibataire,Rural,Groupe 2,20,Logement,Laâyoune-Sakia El Hamra,CDD,arab,20506.0,42,33000.0,X123
11061,67,Homme,sans niveau,marié,Rural,Groupe 2,15,Voiture,Guelmim-Oued Noun,CDD,arab,21488.0,134,35000.0,Y456
6238,32,Femme,secondaire,célibataire,Rural,Groupe 6,40,Aucun,Drâa-Tafilalet,CDI,arab,10020.0,64,16000.0,Z789
2603,25,Homme,fondamental,marié,Rural,Groupe 4,24,Terrain,Souss-Massa,CDI,arab,11473.0,50,19000.0,Y456
3754,62,Femme,fondamental,marié,Urbain,Groupe 5,17,Logement,Drâa-Tafilalet,sans contrat,amazigh,14392.0,124,23000.0,Z789
21921,55,Homme,secondaire,célibataire,Rural,Groupe 3,4,Voiture,Tanger-Tétouan-Al Hoceïma,CDD,arab,13035.0,110,21000.0,Z789
22572,39,Homme,fondamental,célibataire,Urbain,Groupe 6,13,Voiture,Laâyoune-Sakia El Hamra,CDD,arab,10435.0,78,17000.0,Y456
32504,44,Femme,sans niveau,marié,Rural,Groupe 5,40,Aucun,L’Oriental,CDI,arab,13571.0,88,22000.0,X123
13145,28,Femme,sans niveau,célibataire,Urbain,Groupe 4,26,Terrain,Rabat-Salé-Kénitra,CDI,arab,17888.0,56,29000.0,Y456
3068,49,Femme,sans niveau,marié,Rural,Groupe 6,2,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,3977.0,98,6000.0,Y456
25936,59,Homme,sans niveau,marié,Urbain,Groupe 5,26,Voiture,L’Oriental,CDI,arab,21057.0,118,34000.0,Z789
5842,50,Homme,sans niveau,marié,Rural,Groupe 5,19,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,9785.0,100,16000.0,Y456
7666,57,Femme,fondamental,marié,Urbain,Groupe 4,31,Terrain,Fès-Meknès,sans contrat,arab,20325.0,114,33000.0,Y456
37896,60,Homme,fondamental,marié,Rural,Groupe 2,49,Logement,Rabat-Salé-Kénitra,sans contrat,arab,39823.0,120,61000.0,W000
25587,37,Homme,fondamental,célibataire,Urbain,Groupe 4,44,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,24174.0,74,39000.0,Z789
13665,25,Homme,secondaire,célibataire,Urbain,Groupe 4,32,Aucun,Rabat-Salé-Kénitra,CDD,amazigh,21917.0,50,36000.0,W000
32818,37,Femme,sans niveau,célibataire,Urbain,Groupe 3,16,Terrain,Marrakech-Safi,CDI,arab,19942.0,74,32000.0,W000
30218,48,Femme,sans niveau,marié,Rural,Groupe 6,20,Terrain,Fès-Meknès,sans contrat,arab,7057.0,96,11000.0,Z789
7644,66,Homme,fondamental,marié,Rural,Groupe 2,3,Voiture,Béni Mellal-Khénifra,CDI,arab,13764.0,132,22000.0,Z789
17965,62,Homme,supérieur,célibataire,Rural,Groupe 4,16,Terrain,Casablanca-Settat,CDD,arab,14015.0,124,23000.0,W000
34913,41,Femme,fondamental,marié,Urbain,Groupe 1,28,Aucun,Guelmim-Oued Noun,sans contrat,arab,46357.0,82,70000.0,X123
17760,37,Femme,secondaire,célibataire,Urbain,Groupe 6,23,Logement,Laâyoune-Sakia El Hamra,CDD,arab,13178.0,74,21000.0,X123
24565,24,Homme,fondamental,marié,Rural,Groupe 4,2,Aucun,Casablanca-Settat,sans contrat,amazigh,5509.0,48,9000.0,X123
12794,18,Homme,fondamental,célibataire,Urbain,Groupe 1,24,Aucun,Tanger-Tétouan-Al Hoceïma,CDD,arab,44094.0,36,67000.0,W000
33138,28,Homme,fondamental,célibataire,Rural,Groupe 5,23,Aucun,Casablanca-Settat,CDD,arab,9346.0,56,15000.0,X123
18195,27,Homme,sans niveau,célibataire,Urbain,Groupe 5,37,Aucun,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,18207.0,54,30000.0,W000
32106,54,Homme,sans niveau,célibataire,Urbain,Groupe 3,3,Aucun,Casablanca-Settat,CDI,arab,18469.0,108,30000.0,X123
