Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
45.0,19.0,23754.0,0,3,1,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25.0,21.0,16868.0,1,0,1,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
27.0,11.0,13318.0,1,1,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52.0,40.0,20646.0,0,3,1,5,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
32.0,23.0,12379.0,1,1,0,3,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
54.0,45.0,24283.0,1,3,0,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
57.0,21.0,12421.0,1,1,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
62.0,31.0,23935.0,0,1,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
45.0,17.0,8968.0,0,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
65.0,8.0,30430.0,0,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
37.0,20.0,49075.0,0,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
54.0,31.0,31042.0,0,0,1,2,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
35.0,2.0,9908.0,0,2,1,5,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
44.0,16.0,21887.0,0,3,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.0,14.0,9757.0,1,2,0,4,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38.0,1.0,9147.0,0,1,1,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
62.0,11.0,9251.0,0,0,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39.0,35.0,22476.0,0,2,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
66.0,4.0,16142.0,0,2,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
51.0,38.0,16572.0,1,2,0,4,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38.0,22.0,20609.0,0,3,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19.0,2.0,11069.0,0,1,1,3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
22.0,8.0,13864.0,0,0,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
47.0,36.0,18380.0,0,0,1,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
41.0,17.0,20789.0,0,3,1,4,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
66.0,19.0,15290.0,0,0,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
56.0,48.0,33797.0,0,1,1,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
68.0,5.0,20686.0,1,0,1,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
57.0,31.0,13323.0,0,0,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
46.0,2.0,22323.0,0,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
42.0,36.0,39361.0,0,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
67.0,12.0,21558.0,1,2,1,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
60.0,46.0,22705.0,1,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
38.0,48.0,17877.0,1,0,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
52.0,30.0,13023.0,1,1,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
51.0,31.0,14268.0,0,0,0,3,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.0,33.0,20104.0,0,2,1,4,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38.0,29.0,11556.0,0,1,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
44.0,35.0,29722.0,1,2,1,3,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
59.0,9.0,17383.0,0,2,1,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
40.0,12.0,9767.0,1,0,1,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41.0,19.0,21263.0,0,3,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
65.0,34.0,44269.0,0,1,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
61.0,23.0,44076.0,0,1,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
59.0,14.0,15176.0,1,1,1,4,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35.0,49.0,30888.0,1,0,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
63.0,11.0,9685.0,0,1,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
44.0,22.0,15500.0,0,1,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29.0,13.0,14340.0,1,0,1,4,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22.0,19.0,52128.0,1,2,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37.0,5.0,14291.0,1,0,1,3,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23.0,12.0,7972.0,1,1,0,3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43.0,19.0,16567.0,0,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
23.0,23.0,31364.0,0,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26.0,5.0,7786.0,0,0,1,5,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
66.0,1.0,12285.0,0,0,1,4,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
62.0,21.0,22010.0,1,2,1,3,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
52.0,25.0,12833.0,1,0,0,4,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
43.0,36.0,43931.0,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
20.0,1.0,10472.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
68.0,15.0,16853.0,1,0,1,3,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
46.0,18.0,21477.0,1,1,1,2,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
42.0,13.0,16180.0,0,1,0,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
43.0,23.0,11997.0,0,0,1,5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20.0,48.0,14735.0,0,0,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54.0,18.0,9494.0,1,3,0,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60.0,17.0,10876.0,0,1,0,3,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42.0,22.0,50065.0,0,0,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50.0,16.0,8914.0,0,1,0,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
40.0,6.0,41687.0,0,3,1,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
25.0,36.0,16131.0,0,1,1,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
61.0,10.0,11228.0,1,0,1,5,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
49.0,29.0,16046.0,0,3,0,4,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
56.0,9.0,16527.0,1,1,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,13.0,5336.0,0,1,0,5,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
31.0,40.0,34236.0,0,2,1,2,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,16.0,18732.0,1,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21.0,28.0,13717.0,1,0,0,3,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
66.0,25.0,39490.0,0,1,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
48.0,9.0,13016.0,1,3,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54.0,21.0,50071.0,0,0,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
67.0,35.0,21324.0,0,1,1,3,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
33.0,42.0,32487.0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45.0,48.0,23812.0,1,1,1,4,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
67.0,41.0,22059.0,0,0,1,3,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26.0,16.0,10764.0,1,3,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
53.0,40.0,20692.0,0,0,1,4,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,48.0,24687.0,1,0,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47.0,0.0,8346.0,1,0,1,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
43.0,10.0,12079.0,0,2,0,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
42.0,36.0,13898.0,0,0,0,4,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
31.0,13.0,4875.0,0,1,0,5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
61.0,48.0,18205.0,1,0,0,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
46.0,39.0,45635.0,0,0,1,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30.0,39.0,20367.0,1,2,0,2,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43.0,24.0,17416.0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,25.0,20309.0,0,2,1,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
33.0,19.0,10152.0,1,1,1,5,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46.0,36.0,18457.0,1,3,0,4,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
51.0,27.0,24767.0,0,1,0,1,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
67.0,13.0,18280.0,1,2,1,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
