Identifiant,Âge,Sexe,Niveau d'éducation,État matrimonial,Urbain/Rural,Catégorie socioprofessionnelle,Années d'expérience,Possession de biens,Région,Type de contrat,Langue maternelle,Revenu annuel (DH),Âge doublé,Revenu approximatif,Code aléatoire
23405,29,Femme,fondamental,marié,Rural,Groupe 6,13,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,4851.0,58,8000.0,Y456
372,52,Femme,supérieur,célibataire,Urbain,Groupe 4,1,Logement,Guelmim-Oued Noun,CDD,arab,21033.0,104,34000.0,X123
23338,39,Homme,sans niveau,marié,Rural,Groupe 5,30,Voiture,Marrakech-Safi,sans contrat,arab,13464.0,78,22000.0,X123
3789,32,Homme,fondamental,marié,Rural,Groupe 1,35,Terrain,L’Oriental,sans contrat,arab,38015.0,64,58000.0,W000
14652,30,Homme,sans niveau,marié,Rural,Groupe 6,38,Terrain,Rabat-Salé-Kénitra,CDD,arab,9799.0,60,16000.0,W000
25577,42,Femme,sans niveau,célibataire,Urbain,Groupe 2,26,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,36937.0,84,55000.0,X123
31287,33,Femme,supérieur,veuf,Rural,Groupe 2,24,Terrain,Drâa-Tafilalet,CDD,arab,26975.0,66,44000.0,Y456
9469,30,Femme,supérieur,marié,Rural,Groupe 5,36,Aucun,Fès-Meknès,sans contrat,arab,14409.0,60,23000.0,Z789
15580,62,Homme,fondamental,célibataire,Rural,Groupe 6,7,Voiture,Fès-Meknès,CDD,amazigh,5296.0,124,9000.0,Y456
24639,42,Femme,fondamental,célibataire,Rural,Groupe 4,49,Voiture,Marrakech-Safi,CDI,arab,19646.0,84,32000.0,Y456
6260,56,Femme,supérieur,célibataire,Urbain,Groupe 6,7,Terrain,Marrakech-Safi,sans contrat,amazigh,13866.0,112,23000.0,Z789
24732,23,Femme,supérieur,marié,Rural,Groupe 4,36,Terrain,Casablanca-Settat,CDD,arab,17290.0,46,28000.0,Y456
15563,20,Femme,sans niveau,marié,Rural,Groupe 5,15,Terrain,Laâyoune-Sakia El Hamra,sans contrat,amazigh,8050.0,40,13000.0,Y456
23984,54,Femme,sans niveau,veuf,Urbain,Groupe 6,6,Aucun,Guelmim-Oued Noun,CDD,arab,8899.0,108,14000.0,Y456
29297,57,Homme,supérieur,célibataire,Urbain,Groupe 2,15,Voiture,Guelmim-Oued Noun,CDD,arab,57310.0,114,88000.0,W000
33842,53,Homme,secondaire,divorcé,Rural,Groupe 1,38,Aucun,L’Oriental,CDD,arab,45324.0,106,70000.0,X123
5943,66,Femme,fondamental,marié,Urbain,Groupe 6,17,Aucun,Souss-Massa,CDI,arab,9346.0,132,15000.0,W000
30408,54,Homme,fondamental,marié,Urbain,Groupe 6,21,Terrain,Dakhla-Oued Ed-Dahab,CDI,arab,11684.0,108,19000.0,W000
28549,32,Homme,sans niveau,marié,Rural,Groupe 4,49,Terrain,Marrakech-Safi,sans contrat,arab,18621.0,64,30000.0,W000
35362,63,Homme,fondamental,marié,Urbain,Groupe 6,23,Voiture,Marrakech-Safi,sans contrat,arab,12583.0,126,20000.0,Z789
14586,21,Femme,sans niveau,marié,Urbain,Groupe 1,16,Aucun,Casablanca-Settat,CDD,arab,39434.0,42,59000.0,Z789
17033,55,Homme,secondaire,célibataire,Urbain,Groupe 6,29,Voiture,Guelmim-Oued Noun,CDI,arab,17323.0,110,28000.0,Z789
14880,20,Femme,fondamental,célibataire,Rural,Groupe 6,38,Aucun,Rabat-Salé-Kénitra,sans contrat,amazigh,8699.0,40,14000.0,X123
36884,55,Homme,fondamental,marié,Rural,Groupe 5,35,Terrain,Guelmim-Oued Noun,sans contrat,amazigh,13488.0,110,22000.0,Y456
39394,37,Femme,fondamental,célibataire,Urbain,Groupe 2,5,Aucun,Rabat-Salé-Kénitra,CDD,arab,21300.0,74,35000.0,Y456
14620,38,Homme,secondaire,marié,Urbain,Groupe 4,14,Logement,Fès-Meknès,sans contrat,arab,20262.0,76,33000.0,Y456
7335,34,Femme,sans niveau,veuf,Urbain,Groupe 3,16,Voiture,Drâa-Tafilalet,CDD,amazigh,21459.0,68,35000.0,Y456
21364,20,Femme,supérieur,marié,Urbain,Groupe 5,19,Logement,Marrakech-Safi,CDI,arab,19855.0,40,32000.0,X123
28122,68,Femme,fondamental,célibataire,Rural,Groupe 2,3,Terrain,Marrakech-Safi,sans contrat,arab,11556.0,136,19000.0,X123
22605,30,Homme,fondamental,marié,Urbain,Groupe 4,29,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,18552.0,60,30000.0,X123
38660,58,Femme,secondaire,marié,Rural,Groupe 4,36,Terrain,L’Oriental,sans contrat,arab,17184.0,116,28000.0,Y456
29201,56,Femme,sans niveau,célibataire,Rural,Groupe 5,16,Logement,Fès-Meknès,CDI,amazigh,9727.0,112,16000.0,Z789
31993,32,Homme,secondaire,marié,Rural,Groupe 6,23,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,8569.0,64,14000.0,Y456
10432,27,Homme,sans niveau,célibataire,Urbain,Groupe 4,46,Voiture,Dakhla-Oued Ed-Dahab,CDD,arab,29479.0,54,43000.0,W000
3652,43,Homme,secondaire,célibataire,Rural,Groupe 1,22,Voiture,Fès-Meknès,sans contrat,arab,38892.0,86,60000.0,Z789
23796,50,Homme,secondaire,marié,Urbain,Groupe 6,28,Logement,Casablanca-Settat,CDI,arab,15999.0,100,26000.0,X123
3685,42,Femme,fondamental,célibataire,Urbain,Groupe 2,21,Aucun,Dakhla-Oued Ed-Dahab,CDI,arab,32435.0,84,48000.0,Z789
19543,35,Homme,secondaire,marié,Rural,Groupe 5,25,Terrain,L’Oriental,CDD,arab,12058.0,70,20000.0,Z789
29035,42,Femme,secondaire,divorcé,Urbain,Groupe 4,7,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,15760.0,84,26000.0,W000
34498,58,Femme,secondaire,marié,Rural,Groupe 4,21,Voiture,Fès-Meknès,CDI,arab,14573.0,116,24000.0,X123
2482,48,Homme,sans niveau,marié,Rural,Groupe 2,25,Terrain,Béni Mellal-Khénifra,CDI,amazigh,24742.0,96,40000.0,Y456
13789,31,Homme,fondamental,marié,Rural,Groupe 3,1,Aucun,Laâyoune-Sakia El Hamra,CDI,arab,6631.0,62,11000.0,W000
17487,27,Homme,secondaire,marié,Urbain,Groupe 5,36,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,23045.0,54,37000.0,W000
39837,46,Femme,sans niveau,célibataire,Rural,Groupe 5,16,Aucun,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,8473.0,92,14000.0,W000
6904,67,Femme,secondaire,marié,Urbain,Groupe 1,12,Terrain,Béni Mellal-Khénifra,sans contrat,arab,48440.0,134,74000.0,X123
36685,38,Homme,sans niveau,marié,Urbain,Groupe 5,24,Voiture,Drâa-Tafilalet,CDD,arab,18502.0,76,30000.0,Z789
26813,64,Femme,fondamental,célibataire,Urbain,Groupe 5,35,Voiture,L’Oriental,CDI,arab,19507.0,128,32000.0,X123
7533,23,Femme,fondamental,marié,Urbain,Groupe 5,41,Aucun,Souss-Massa,CDI,arab,17208.0,46,28000.0,X123
36763,60,Homme,sans niveau,célibataire,Urbain,Groupe 6,40,Aucun,Laâyoune-Sakia El Hamra,CDD,arab,15295.0,120,25000.0,X123
23704,24,Homme,secondaire,marié,Rural,Groupe 6,15,Terrain,Dakhla-Oued Ed-Dahab,CDI,amazigh,6814.0,48,11000.0,W000
9048,50,Homme,secondaire,célibataire,Rural,Groupe 1,47,Aucun,Fès-Meknès,CDD,arab,50446.0,100,79000.0,Z789
18641,53,Femme,secondaire,célibataire,Rural,Groupe 6,2,Voiture,Souss-Massa,sans contrat,amazigh,5562.0,106,9000.0,Z789
1603,25,Femme,sans niveau,célibataire,Rural,Groupe 3,8,Logement,Souss-Massa,CDI,amazigh,9677.0,50,16000.0,Y456
20519,68,Femme,fondamental,marié,Rural,Groupe 4,32,Logement,Fès-Meknès,CDI,arab,14313.0,136,23000.0,X123
21538,32,Femme,fondamental,marié,Urbain,Groupe 5,11,Logement,Drâa-Tafilalet,sans contrat,arab,11972.0,64,19000.0,X123
11251,37,Homme,sans niveau,marié,Rural,Groupe 2,34,Aucun,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,26761.0,74,43000.0,Z789
28443,42,Femme,fondamental,marié,Urbain,Groupe 5,14,Voiture,L’Oriental,CDD,arab,14062.0,84,23000.0,W000
36075,33,Homme,fondamental,divorcé,Urbain,Groupe 1,40,Logement,Laâyoune-Sakia El Hamra,CDD,arab,59763.0,66,92000.0,X123
14373,49,Femme,sans niveau,marié,Urbain,Groupe 6,42,Aucun,Casablanca-Settat,CDD,arab,14162.0,98,23000.0,Y456
32330,34,Homme,secondaire,marié,Rural,Groupe 4,40,Logement,Marrakech-Safi,sans contrat,arab,18439.0,68,30000.0,Y456
33294,49,Femme,secondaire,célibataire,Rural,Groupe 2,11,Aucun,Marrakech-Safi,sans contrat,arab,18287.0,98,30000.0,Z789
32140,41,Homme,sans niveau,marié,Rural,Groupe 5,23,Voiture,L’Oriental,sans contrat,arab,11823.0,82,19000.0,Y456
319,57,Homme,secondaire,marié,Rural,Groupe 3,26,Logement,Laâyoune-Sakia El Hamra,CDD,arab,20072.0,114,33000.0,Y456
32905,64,Femme,secondaire,célibataire,Urbain,Groupe 5,15,Terrain,Guelmim-Oued Noun,CDI,arab,16583.0,128,27000.0,W000
9462,45,Femme,secondaire,marié,Rural,Groupe 6,1,Logement,Fès-Meknès,sans contrat,arab,4873.0,90,8000.0,Y456
38732,35,Femme,secondaire,marié,Urbain,Groupe 5,41,Aucun,Drâa-Tafilalet,CDD,amazigh,20465.0,70,33000.0,Y456
4313,41,Homme,fondamental,célibataire,Rural,Groupe 5,22,Terrain,Rabat-Salé-Kénitra,CDD,amazigh,10009.0,82,16000.0,Y456
38179,39,Homme,sans niveau,célibataire,Rural,Groupe 6,41,Voiture,Guelmim-Oued Noun,CDI,arab,11564.0,78,19000.0,X123
7122,65,Homme,secondaire,célibataire,Rural,Groupe 3,28,Aucun,Casablanca-Settat,CDI,arab,18026.0,130,29000.0,X123
13549,45,Femme,sans niveau,célibataire,Rural,Groupe 1,33,Voiture,Rabat-Salé-Kénitra,CDI,amazigh,41755.0,90,65000.0,W000
29071,50,Femme,fondamental,divorcé,Rural,Groupe 4,7,Logement,Marrakech-Safi,CDD,arab,7749.0,100,13000.0,Y456
31507,61,Homme,fondamental,marié,Rural,Groupe 6,2,Terrain,L’Oriental,sans contrat,amazigh,4027.0,122,7000.0,Z789
27200,40,Femme,sans niveau,divorcé,Rural,Groupe 2,31,Voiture,Béni Mellal-Khénifra,sans contrat,arab,30299.0,80,46000.0,Y456
34125,59,Femme,secondaire,marié,Rural,Groupe 6,5,Voiture,Casablanca-Settat,CDI,arab,6312.0,118,10000.0,X123
19685,18,Homme,supérieur,célibataire,Rural,Groupe 5,21,Logement,Marrakech-Safi,CDI,arab,13025.0,36,21000.0,Z789
7069,55,Homme,supérieur,marié,Rural,Groupe 1,4,Voiture,Marrakech-Safi,CDD,amazigh,33881.0,110,52000.0,Y456
2372,51,Femme,secondaire,marié,Rural,Groupe 4,41,Aucun,Fès-Meknès,sans contrat,amazigh,17242.0,102,28000.0,W000
37405,60,Femme,sans niveau,marié,Urbain,Groupe 4,40,Aucun,Laâyoune-Sakia El Hamra,CDI,arab,23142.0,120,38000.0,Z789
32245,36,Femme,supérieur,célibataire,Urbain,Groupe 5,15,Voiture,Fès-Meknès,sans contrat,arab,20570.0,72,33000.0,X123
30534,47,Femme,fondamental,marié,Rural,Groupe 3,31,Terrain,Marrakech-Safi,CDD,arab,16854.0,94,27000.0,Y456
8823,69,Femme,sans niveau,célibataire,Urbain,Groupe 4,7,Aucun,Casablanca-Settat,CDD,arab,13687.0,138,22000.0,X123
15133,42,Femme,fondamental,célibataire,Urbain,Groupe 4,35,Aucun,Drâa-Tafilalet,sans contrat,arab,19146.0,84,31000.0,Y456
10114,36,Femme,sans niveau,divorcé,Urbain,Groupe 1,25,Aucun,Drâa-Tafilalet,CDI,arab,46304.0,72,70000.0,X123
12550,53,Femme,sans niveau,célibataire,Rural,Groupe 2,34,Voiture,Drâa-Tafilalet,CDD,arab,33076.0,106,50000.0,X123
31139,32,Homme,supérieur,veuf,Urbain,Groupe 5,4,Voiture,Casablanca-Settat,CDD,arab,18941.0,64,31000.0,Z789
12078,29,Femme,sans niveau,veuf,Urbain,Groupe 2,28,Logement,Tanger-Tétouan-Al Hoceïma,sans contrat,amazigh,39154.0,58,59000.0,W000
1825,57,Homme,fondamental,veuf,Urbain,Groupe 4,16,Logement,Guelmim-Oued Noun,CDD,arab,18519.0,114,30000.0,Y456
85,25,Homme,supérieur,marié,Rural,Groupe 6,8,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,6457.0,50,10000.0,Y456
10499,29,Femme,fondamental,divorcé,Rural,Groupe 4,34,Logement,Rabat-Salé-Kénitra,CDD,arab,14227.0,58,23000.0,Y456
19797,49,Femme,supérieur,marié,Urbain,Groupe 5,25,Logement,Drâa-Tafilalet,sans contrat,arab,23709.0,98,39000.0,X123
3852,61,Homme,sans niveau,célibataire,Urbain,Groupe 6,44,Logement,Dakhla-Oued Ed-Dahab,CDD,arab,16496.0,122,27000.0,Z789
16747,43,Homme,fondamental,marié,Rural,Groupe 2,27,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,25182.0,86,41000.0,Y456
33449,44,Femme,fondamental,marié,Urbain,Groupe 4,20,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,16392.0,88,27000.0,X123
33280,30,Femme,sans niveau,célibataire,Urbain,Groupe 4,12,Terrain,Tanger-Tétouan-Al Hoceïma,CDI,arab,14268.0,60,23000.0,X123
10433,52,Homme,fondamental,célibataire,Urbain,Groupe 4,13,Aucun,L’Oriental,CDD,amazigh,15659.0,104,25000.0,Z789
25413,21,Homme,sans niveau,marié,Urbain,Groupe 2,9,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,30392.0,42,44000.0,Z789
3608,58,Homme,sans niveau,veuf,Rural,Groupe 5,48,Aucun,Drâa-Tafilalet,sans contrat,arab,16359.0,116,27000.0,Z789
15590,57,Homme,fondamental,marié,Rural,Groupe 5,46,Aucun,Dakhla-Oued Ed-Dahab,CDD,arab,15290.0,114,25000.0,Y456
35723,41,Femme,secondaire,célibataire,Urbain,Groupe 5,19,Aucun,Souss-Massa,CDD,arab,16283.0,82,26000.0,X123
6154,62,Homme,fondamental,célibataire,Rural,Groupe 1,15,Terrain,Guelmim-Oued Noun,CDI,arab,24513.0,124,40000.0,X123
23508,57,Homme,fondamental,marié,Urbain,Groupe 6,7,Voiture,Rabat-Salé-Kénitra,CDI,arab,10508.0,114,17000.0,W000
1321,51,Homme,secondaire,marié,Rural,Groupe 3,6,Voiture,Souss-Massa,CDI,arab,13423.0,102,22000.0,W000
33876,38,Femme,secondaire,célibataire,Rural,Groupe 6,30,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,9538.0,76,15000.0,Z789
10569,50,Homme,supérieur,célibataire,Urbain,Groupe 2,18,Aucun,Tanger-Tétouan-Al Hoceïma,CDI,arab,49692.0,100,76000.0,W000
26060,31,Homme,supérieur,marié,Urbain,Groupe 4,11,Logement,Casablanca-Settat,CDI,arab,22441.0,62,36000.0,X123
21765,42,Femme,sans niveau,célibataire,Rural,Groupe 2,20,Voiture,Fès-Meknès,CDD,amazigh,22640.0,84,37000.0,X123
5818,29,Homme,supérieur,marié,Rural,Groupe 5,13,Terrain,Laâyoune-Sakia El Hamra,sans contrat,arab,10624.0,58,17000.0,Z789
25421,39,Femme,fondamental,marié,Urbain,Groupe 3,0,Voiture,Fès-Meknès,sans contrat,arab,14789.0,78,24000.0,Z789
31788,24,Femme,secondaire,marié,Urbain,Groupe 2,44,Terrain,Dakhla-Oued Ed-Dahab,CDD,arab,49454.0,48,75000.0,Y456
34768,36,Homme,sans niveau,marié,Urbain,Groupe 5,8,Voiture,L’Oriental,CDI,arab,14341.0,72,23000.0,Z789
18331,57,Homme,sans niveau,marié,Rural,Groupe 4,34,Voiture,Tanger-Tétouan-Al Hoceïma,sans contrat,arab,17482.0,114,28000.0,Z789
30203,36,Femme,sans niveau,marié,Urbain,Groupe 2,19,Terrain,Marrakech-Safi,sans contrat,arab,34193.0,72,51000.0,Y456
8361,25,Homme,fondamental,célibataire,Urbain,Groupe 5,42,Logement,Béni Mellal-Khénifra,CDD,arab,20088.0,50,33000.0,Z789
25016,18,Homme,fondamental,marié,Urbain,Groupe 6,45,Terrain,Casablanca-Settat,CDI,amazigh,14181.0,36,23000.0,X123
16840,66,Femme,sans niveau,célibataire,Rural,Groupe 2,34,Terrain,Casablanca-Settat,sans contrat,arab,29708.0,132,45000.0,X123
17528,58,Homme,sans niveau,célibataire,Rural,Groupe 4,43,Voiture,Dakhla-Oued Ed-Dahab,sans contrat,amazigh,20084.0,116,33000.0,X123
8487,62,Femme,fondamental,marié,Rural,Groupe 4,3,Aucun,Drâa-Tafilalet,CDD,arab,5870.0,124,10000.0,Z789
15481,19,Homme,supérieur,célibataire,Urbain,Groupe 5,8,Aucun,Casablanca-Settat,sans contrat,arab,17076.0,38,28000.0,X123
552,66,Femme,sans niveau,célibataire,Urbain,Groupe 3,28,Logement,Rabat-Salé-Kénitra,CDI,arab,28930.0,132,42000.0,X123
7277,62,Homme,fondamental,célibataire,Rural,Groupe 4,32,Aucun,Béni Mellal-Khénifra,CDI,arab,13525.0,124,22000.0,W000
20861,50,Homme,sans niveau,marié,Rural,Groupe 4,37,Aucun,Dakhla-Oued Ed-Dahab,CDI,amazigh,15615.0,100,25000.0,X123
14467,51,Homme,fondamental,marié,Urbain,Groupe 5,24,Aucun,L’Oriental,sans contrat,arab,15995.0,102,26000.0,X123
21719,32,Femme,secondaire,célibataire,Rural,Groupe 4,5,Aucun,Dakhla-Oued Ed-Dahab,sans contrat,arab,7414.0,64,12000.0,X123
2804,54,Femme,supérieur,marié,Urbain,Groupe 5,15,Logement,Guelmim-Oued Noun,sans contrat,arab,21978.0,108,36000.0,X123
30862,30,Homme,secondaire,marié,Urbain,Groupe 5,40,Aucun,Rabat-Salé-Kénitra,CDI,amazigh,20901.0,60,34000.0,Z789
150,44,Homme,sans niveau,célibataire,Urbain,Groupe 5,34,Logement,Béni Mellal-Khénifra,sans contrat,amazigh,20631.0,88,34000.0,X123
19454,45,Homme,fondamental,marié,Urbain,Groupe 2,40,Voiture,Casablanca-Settat,CDI,arab,49777.0,90,76000.0,Y456
28015,49,Homme,sans niveau,marié,Urbain,Groupe 5,5,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,14226.0,98,23000.0,Z789
8685,25,Homme,sans niveau,célibataire,Urbain,Groupe 6,46,Logement,Marrakech-Safi,CDD,amazigh,15830.0,50,26000.0,X123
95,43,Femme,secondaire,marié,Urbain,Groupe 5,11,Logement,Tanger-Tétouan-Al Hoceïma,CDI,arab,16219.0,86,26000.0,Y456
24010,33,Femme,sans niveau,célibataire,Rural,Groupe 6,27,Voiture,L’Oriental,sans contrat,amazigh,8512.0,66,14000.0,W000
29994,37,Femme,sans niveau,divorcé,Urbain,Groupe 5,11,Voiture,Guelmim-Oued Noun,CDD,arab,14050.0,74,23000.0,Z789
26302,63,Homme,fondamental,marié,Rural,Groupe 2,11,Voiture,Béni Mellal-Khénifra,CDD,arab,18012.0,126,29000.0,Y456
915,30,Homme,sans niveau,marié,Rural,Groupe 2,24,Voiture,Béni Mellal-Khénifra,CDI,arab,24764.0,60,40000.0,Z789
14847,68,Homme,fondamental,marié,Rural,Groupe 1,33,Voiture,Guelmim-Oued Noun,CDD,arab,41591.0,136,64000.0,Z789
24585,29,Femme,fondamental,célibataire,Rural,Groupe 2,44,Aucun,Souss-Massa,CDD,arab,30868.0,58,47000.0,Y456
4767,66,Femme,sans niveau,marié,Rural,Groupe 6,10,Voiture,Drâa-Tafilalet,sans contrat,amazigh,5868.0,132,10000.0,W000
28200,66,Homme,sans niveau,célibataire,Rural,Groupe 2,7,Logement,Souss-Massa,sans contrat,arab,16490.0,132,27000.0,Y456
19940,35,Homme,secondaire,marié,Urbain,Groupe 6,31,Terrain,Casablanca-Settat,sans contrat,arab,14605.0,70,24000.0,Y456
17881,55,Homme,fondamental,marié,Urbain,Groupe 3,11,Voiture,L’Oriental,CDD,arab,22180.0,110,36000.0,X123
22744,22,Homme,secondaire,marié,Urbain,Groupe 1,13,Terrain,Drâa-Tafilalet,CDI,arab,48249.0,44,73000.0,W000
30102,60,Homme,sans niveau,célibataire,Urbain,Groupe 4,3,Voiture,Marrakech-Safi,sans contrat,arab,17664.0,120,29000.0,Z789
25133,67,Femme,fondamental,marié,Urbain,Groupe 3,32,Voiture,Drâa-Tafilalet,sans contrat,arab,29805.0,134,44000.0,X123
14394,46,Homme,fondamental,marié,Rural,Groupe 3,26,Logement,Guelmim-Oued Noun,sans contrat,arab,16622.0,92,27000.0,Y456
26945,52,Femme,secondaire,marié,Urbain,Groupe 6,16,Aucun,Drâa-Tafilalet,CDD,arab,11900.0,104,19000.0,Z789
4886,39,Femme,sans niveau,marié,Rural,Groupe 5,48,Logement,Tanger-Tétouan-Al Hoceïma,CDI,arab,16621.0,78,27000.0,W000
10634,27,Femme,fondamental,célibataire,Urbain,Groupe 2,22,Terrain,Drâa-Tafilalet,CDD,arab,32508.0,54,48000.0,X123
39108,48,Femme,fondamental,veuf,Urbain,Groupe 6,6,Aucun,L’Oriental,sans contrat,arab,7802.0,96,13000.0,X123
28962,22,Homme,sans niveau,marié,Urbain,Groupe 6,38,Aucun,Laâyoune-Sakia El Hamra,sans contrat,arab,13159.0,44,21000.0,X123
27859,43,Homme,sans niveau,marié,Urbain,Groupe 2,35,Logement,Guelmim-Oued Noun,CDI,arab,47515.0,86,72000.0,W000
7874,65,Homme,fondamental,marié,Urbain,Groupe 2,3,Terrain,Béni Mellal-Khénifra,sans contrat,arab,24771.0,130,40000.0,Z789
34983,68,Homme,sans niveau,marié,Urbain,Groupe 6,3,Logement,Rabat-Salé-Kénitra,CDD,arab,9554.0,136,16000.0,X123
4178,67,Homme,sans niveau,célibataire,Rural,Groupe 3,44,Logement,Guelmim-Oued Noun,sans contrat,arab,23522.0,134,38000.0,Y456
32669,37,Femme,secondaire,marié,Rural,Groupe 4,48,Terrain,Souss-Massa,CDD,arab,19169.0,74,31000.0,Z789
25759,49,Homme,sans niveau,marié,Rural,Groupe 5,27,Aucun,Béni Mellal-Khénifra,CDI,arab,11468.0,98,19000.0,Z789
11549,24,Homme,secondaire,marié,Urbain,Groupe 2,38,Logement,Guelmim-Oued Noun,CDD,arab,51251.0,48,78000.0,W000
30089,45,Femme,supérieur,marié,Urbain,Groupe 6,39,Aucun,Marrakech-Safi,CDI,arab,17217.0,90,28000.0,Y456
12334,67,Homme,supérieur,marié,Urbain,Groupe 1,34,Logement,Souss-Massa,CDI,arab,80307.0,134,126000.0,W000
34777,58,Homme,sans niveau,célibataire,Urbain,Groupe 6,21,Terrain,Dakhla-Oued Ed-Dahab,sans contrat,arab,12861.0,116,21000.0,W000
22577,67,Homme,fondamental,marié,Urbain,Groupe 6,19,Terrain,Casablanca-Settat,sans contrat,arab,10842.0,134,18000.0,Z789
33199,59,Femme,fondamental,marié,Rural,Groupe 5,19,Voiture,L’Oriental,CDD,arab,10406.0,118,17000.0,W000
19164,54,Femme,fondamental,célibataire,Urbain,Groupe 5,20,Terrain,Fès-Meknès,CDI,arab,15076.0,108,24000.0,X123
37712,20,Femme,sans niveau,marié,Rural,Groupe 3,22,Aucun,Laâyoune-Sakia El Hamra,CDI,amazigh,13107.0,40,21000.0,X123
10122,65,Homme,secondaire,marié,Urbain,Groupe 6,40,Logement,Fès-Meknès,CDI,amazigh,17628.0,130,29000.0,Y456
4902,46,Homme,secondaire,célibataire,Rural,Groupe 4,47,Terrain,Tanger-Tétouan-Al Hoceïma,CDD,arab,20113.0,92,33000.0,X123
18384,20,Femme,fondamental,marié,Rural,Groupe 6,17,Logement,Fès-Meknès,CDI,arab,6014.0,40,10000.0,X123
38210,26,Femme,fondamental,célibataire,Urbain,Groupe 4,28,Logement,Marrakech-Safi,CDI,arab,18112.0,52,29000.0,X123
29966,58,Homme,fondamental,célibataire,Urbain,Groupe 2,28,Logement,Béni Mellal-Khénifra,CDD,arab,44001.0,116,67000.0,Z789
34740,36,Femme,sans niveau,divorcé,Rural,Groupe 1,11,Logement,Rabat-Salé-Kénitra,CDD,amazigh,22082.0,72,36000.0,W000
23669,31,Homme,sans niveau,marié,Urbain,Groupe 1,31,Terrain,Rabat-Salé-Kénitra,sans contrat,arab,54000.0,62,83000.0,X123
21953,19,Femme,sans niveau,marié,Urbain,Groupe 3,21,Terrain,Béni Mellal-Khénifra,CDI,arab,20744.0,38,34000.0,X123
1968,54,Homme,secondaire,marié,Urbain,Groupe 1,25,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,69126.0,108,107000.0,Z789
35190,31,Homme,sans niveau,veuf,Urbain,Groupe 5,18,Logement,Rabat-Salé-Kénitra,sans contrat,arab,15619.0,62,25000.0,W000
9377,49,Homme,supérieur,marié,Rural,Groupe 6,20,Logement,Drâa-Tafilalet,CDI,amazigh,10045.0,98,16000.0,W000
38653,58,Homme,fondamental,marié,Urbain,Groupe 4,9,Voiture,Laâyoune-Sakia El Hamra,CDD,amazigh,17480.0,116,28000.0,X123
39894,68,Femme,sans niveau,marié,Rural,Groupe 6,41,Voiture,Fès-Meknès,CDI,amazigh,11355.0,136,18000.0,Z789
1635,26,Femme,fondamental,célibataire,Urbain,Groupe 5,19,Aucun,Tanger-Tétouan-Al Hoceïma,CDD,arab,12468.0,52,20000.0,W000
24801,60,Femme,fondamental,célibataire,Urbain,Groupe 2,12,Terrain,Fès-Meknès,sans contrat,arab,32370.0,120,48000.0,X123
23787,18,Homme,fondamental,marié,Urbain,Groupe 2,48,Aucun,Drâa-Tafilalet,CDI,arab,44902.0,36,68000.0,W000
29213,41,Femme,supérieur,marié,Rural,Groupe 5,20,Logement,Laâyoune-Sakia El Hamra,sans contrat,arab,12727.0,82,21000.0,Y456
19076,51,Femme,secondaire,célibataire,Rural,Groupe 4,27,Terrain,Laâyoune-Sakia El Hamra,CDI,arab,14484.0,102,24000.0,Z789
16618,58,Homme,fondamental,divorcé,Urbain,Groupe 5,15,Voiture,Souss-Massa,CDD,arab,16781.0,116,27000.0,W000
36091,20,Homme,supérieur,célibataire,Urbain,Groupe 5,30,Terrain,Béni Mellal-Khénifra,CDD,arab,22907.0,40,37000.0,X123
30075,30,Femme,sans niveau,marié,Rural,Groupe 5,32,Aucun,Rabat-Salé-Kénitra,CDD,amazigh,11329.0,60,18000.0,W000
9672,43,Femme,secondaire,célibataire,Urbain,Groupe 3,29,Logement,Dakhla-Oued Ed-Dahab,CDI,arab,32266.0,86,48000.0,Z789
35483,37,Femme,secondaire,célibataire,Rural,Groupe 1,37,Aucun,Souss-Massa,CDD,amazigh,40869.0,74,63000.0,Y456
22631,25,Homme,sans niveau,marié,Urbain,Groupe 3,0,Voiture,Fès-Meknès,CDI,arab,16814.0,50,27000.0,W000
17311,31,Homme,sans niveau,marié,Rural,Groupe 2,9,Aucun,Béni Mellal-Khénifra,sans contrat,arab,14695.0,62,24000.0,X123
16828,51,Homme,fondamental,marié,Urbain,Groupe 1,49,Voiture,Rabat-Salé-Kénitra,sans contrat,arab,73255.0,102,114000.0,Z789
20476,54,Homme,fondamental,célibataire,Rural,Groupe 2,45,Terrain,Guelmim-Oued Noun,CDI,arab,35670.0,108,55000.0,Y456
